provincia;poblacion;codigopostalid;lat;lon
Lleida;"La Vall de Boí";25327;0.802274720;42.504282760
Lleida;"La Vall de Boí";25526;0.802274720;42.504282760
Lleida;"La Vall de Boí";25527;0.802274720;42.504282760
Lleida;"La Vall de Boí";25528;0.802274720;42.504282760
Lleida;Bassella;25289;1.287597490;42.011443510
Lleida;Bassella;25737;1.287597490;42.011443510
Lleida;Bassella;25792;1.287597490;42.011443510
Lleida;Bausen;25549;0.717644190;42.834616900
Lleida;Belianes;25266;1.017266970;41.561286400
Lleida;"Bellcaire d'Urgell";25337;0.906074180;41.759374660
Lleida;"Bell-lloc d'Urgell";25220;0.780884590;41.629324240
Lleida;"Bellmunt d'Urgell";25336;0.952397650;41.774475740
Lleida;Bellpuig;25250;1.012284450;41.625228120
Lleida;"Bellver de Cerdanya";25720;1.774600210;42.370844420
Lleida;"Bellver de Cerdanya";25721;1.774600210;42.370844420
Lleida;"Bellver de Cerdanya";25724;1.774600210;42.370844420
Lleida;Bellvís;25142;0.817489950;41.673264930
Lleida;Bellvís;25144;0.817489950;41.673264930
Lleida;"Benavent de Segrià";25132;0.632870610;41.695646610
Lleida;Biosca;25752;1.358752370;41.841992110
Lleida;Biosca;25753;1.358752370;41.841992110
Lleida;Biosca;25772;1.358752370;41.841992110
Lleida;Bovera;25178;0.638894080;41.326018830
Lleida;"Es Bòrdes";25551;0.719341110;42.737496250
Lleida;"Les Borges Blanques";25400;0.868908230;41.521785550
Lleida;Bossòst;25550;0.692401580;42.785664470
Lleida;Cabanabona;25748;1.214916630;41.850735910
Lleida;Cabó;25794;1.248063620;42.239194760
Lleida;Camarasa;25592;0.877331780;41.874414930
Lleida;Camarasa;25613;0.877331780;41.874414930
Lleida;Camarasa;25615;0.877331780;41.874414930
Lleida;Camarasa;25692;0.877331780;41.874414930
Lleida;Canejan;25548;0.739470650;42.838660900
Lleida;"Castellar de la Ribera";25289;1.415482700;42.022754010
Lleida;Castelldans;25154;0.766294160;41.499636250
Lleida;"Castellnou de Seana";25265;0.970184090;41.648665720
Lleida;"Castelló de Farfanya";25136;0.726709780;41.821323270
Lleida;Castellserà;25334;0.987048200;41.746772300
Lleida;Cava;25722;1.605122570;42.324983870
Lleida;Cervera;25200;1.271191640;41.665755370
Lleida;Cervera;25213;1.271191640;41.665755370
Lleida;Cervera;25214;1.271191640;41.665755370
Lleida;Cervera;25218;1.271191640;41.665755370
Lleida;"Cervià de les Garrigues";25460;0.859198720;41.424693650
Lleida;Ciutadilla;25341;1.140088220;41.561276470
Lleida;"Clariana de Cardener";25290;1.624199860;41.933102180
Lleida;"El Cogul";25152;0.689713450;41.466726270
Lleida;"Coll de Nargó";25790;1.316033740;42.174307480
Lleida;"Coll de Nargó";25793;1.316033740;42.174307480
Lleida;"Coll de Nargó";25794;1.316033740;42.174307480
Lleida;Corbins;25137;0.696612570;41.691755000
Lleida;Cubells;25737;0.959485530;41.851443620
Lleida;"L'Espluga Calba";25410;1.003755780;41.494889720
Lleida;Espot;25597;1.088697410;42.576554500
Lleida;Estaràs;25214;1.378331450;41.692194210
Lleida;Estaràs;25215;1.378331450;41.692194210
Lleida;Estaràs;25271;1.378331450;41.692194210
Lleida;"Esterri d'Àneu";25580;1.123295920;42.627862670
Lleida;"Esterri de Cardós";25571;1.261476220;42.592897830
Lleida;Estamariu;25719;1.523227390;42.373202510
Lleida;Farrera;25595;1.271971180;42.497164980
Lleida;"La Floresta";25413;0.919269280;41.511593860
Lleida;Fondarella;25244;0.875124330;41.634545770
Lleida;Foradada;25737;1.013989850;41.876878070
Lleida;"La Fuliola";25332;1.018383950;41.713687110
Lleida;Fulleda;25411;1.024570180;41.463527870
Lleida;"Gavet de la Conca";25638;0.921044720;42.122332000
Lleida;"Gavet de la Conca";25639;0.921044720;42.122332000
Lleida;"Gavet de la Conca";25689;0.921044720;42.122332000
Lleida;Golmés;25241;0.932118830;41.632504970
Lleida;Gósol;25716;1.661191020;42.236762770
Lleida;"La Granadella";25177;0.665293070;41.354955910
Lleida;"La Granja d'Escarp";25185;0.352548500;41.418892090
Lleida;Granyanella;25218;1.224883020;41.648864670
Lleida;"Granyena de Segarra";25217;1.246430020;41.623904810
Lleida;"Granyena de les Garrigues";25160;0.648982280;41.432801370
Lleida;Guimerà;25341;1.187102430;41.564945650
Lleida;Guissona;25210;1.289039960;41.784972730
Lleida;Guixers;25285;1.643441870;42.135792720
Lleida;"Ivars de Noguera";25122;0.585689540;41.850353660
Lleida;"Ivars d'Urgell";25260;0.986364660;41.682787690
Lleida;"Ivars d'Urgell";25261;0.986364660;41.682787690
Lleida;Ivorra;25216;1.395873260;41.771536080
Lleida;"Isona i Conca Dellà";25650;1.044806610;42.117348590
Lleida;"Isona i Conca Dellà";25651;1.044806610;42.117348590
Lleida;"Isona i Conca Dellà";25653;1.044806610;42.117348590
Lleida;"Isona i Conca Dellà";25655;1.044806610;42.117348590
Lleida;"Isona i Conca Dellà";25656;1.044806610;42.117348590
Lleida;"Isona i Conca Dellà";25657;1.044806610;42.117348590
Lleida;"Isona i Conca Dellà";25658;1.044806610;42.117348590
Lleida;Juncosa;25165;0.775459780;41.370965420
Lleida;Juneda;25430;0.825737630;41.549438050
Lleida;Lleida;25001;0.620619340;41.615273550
Lleida;Lleida;25002;0.620619340;41.615273550
Lleida;Lleida;25003;0.620619340;41.615273550
Lleida;Lleida;25004;0.620619340;41.615273550
Lleida;Lleida;25005;0.620619340;41.615273550
Lleida;Lleida;25006;0.620619340;41.615273550
Lleida;Lleida;25007;0.620619340;41.615273550
Lleida;Lleida;25008;0.620619340;41.615273550
Lleida;Lleida;25111;0.620619340;41.615273550
Lleida;Lleida;25113;0.620619340;41.615273550
Lleida;Lleida;25190;0.620619340;41.615273550
Lleida;Lleida;25191;0.620619340;41.615273550
Lleida;Lleida;25192;0.620619340;41.615273550
Lleida;Lleida;25193;0.620619340;41.615273550
Lleida;Lleida;25194;0.620619340;41.615273550
Lleida;Lleida;25195;0.620619340;41.615273550
Lleida;Lleida;25196;0.620619340;41.615273550
Lleida;Lleida;25197;0.620619340;41.615273550
Lleida;Lleida;25198;0.620619340;41.615273550
Lleida;Lleida;25199;0.620619340;41.615273550
Lleida;Les;25540;0.712742830;42.811925760
Lleida;Linyola;25240;0.904342640;41.711258350
Lleida;Lladorre;25571;1.250073560;42.620091960
Lleida;Lladorre;25576;1.250073560;42.620091960
Lleida;Lladorre;25577;1.250073560;42.620091960
Lleida;Lladurs;25283;1.508454470;42.044839280
Lleida;Lladurs;25288;1.508454470;42.044839280
Lleida;Llardecans;25186;0.550069060;41.375201630
Lleida;Llavorsí;25594;1.211323840;42.495685390
Lleida;Llavorsí;25595;1.211323840;42.495685390
Lleida;"Lles de Cerdanya";25726;1.687992120;42.391842460
Lleida;Llimiana;25638;0.916584740;42.074915880
Lleida;Llimiana;25639;0.916584740;42.074915880
Lleida;Llobera;25281;1.472718310;41.950722480
Lleida;Maldà;25266;1.039139490;41.550592430
Lleida;Massalcoreig;25184;0.359316970;41.459117040
Lleida;Massoteres;25211;1.310968640;41.797681140
Lleida;Maials;25179;0.504245790;41.364678450
Lleida;Menàrguens;25139;0.743646500;41.729775650
Lleida;Miralcamp;25242;0.878152890;41.605177430
Lleida;"La Molsosa";08281;1.558384120;41.786416130
Lleida;Mollerussa;25230;0.893915150;41.629676820
Lleida;Montgai;25315;0.961595640;41.800505650
Lleida;Montgai;25616;0.961595640;41.800505650
Lleida;"Montellà i Martinet";25724;1.705232960;42.355149630
Lleida;"Montellà i Martinet";25725;1.705232960;42.355149630
Lleida;"Montferrer i Castellbò";25711;1.428414790;42.341736840
Lleida;"Montferrer i Castellbò";25712;1.428414790;42.341736840
Lleida;"Montferrer i Castellbò";25714;1.428414790;42.341736840
Lleida;"Montoliu de Segarra";25217;1.270684290;41.590397890
Lleida;"Montoliu de Lleida";25172;0.589880480;41.560540950
Lleida;"Montornès de Segarra";25340;1.229870150;41.601332550
Lleida;Nalec;25341;1.115254010;41.559998360
Lleida;Navès;25286;1.635049810;41.991611000
Lleida;Odèn;25283;1.454993750;42.132807980
Lleida;Odèn;25790;1.454993750;42.132807980
Lleida;Oliana;25790;1.314689750;42.065206020
Lleida;Oliola;25318;1.174847510;41.876728730
Lleida;Oliola;25748;1.174847510;41.876728730
Lleida;Oliola;25749;1.174847510;41.876728730
Lleida;Olius;25280;1.564252950;42.010480280
Lleida;Olius;25286;1.564252950;42.010480280
Lleida;Olius;25287;1.564252950;42.010480280
Lleida;"Les Oluges";25214;1.318850670;41.697706750
Lleida;"Els Omellons";25412;0.959105840;41.501842350
Lleida;"Els Omells de na Gaia";25268;1.074779920;41.500216680
Lleida;Organyà;25794;1.328538170;42.211171640
Lleida;"Os de Balaguer";25610;0.718396220;41.871637840
Lleida;"Os de Balaguer";25611;0.718396220;41.871637840
Lleida;"Os de Balaguer";25612;0.718396220;41.871637840
Lleida;"Os de Balaguer";25614;0.718396220;41.871637840
Lleida;"Ossó de Sió";25318;1.158765620;41.754624120
Lleida;"El Palau d'Anglesola";25243;0.880369930;41.651772940
Lleida;"Conca de Dalt";25516;0.971477390;42.243138890
Lleida;"Conca de Dalt";25517;0.971477390;42.243138890
Lleida;"Conca de Dalt";25518;0.971477390;42.243138890
Lleida;"La Coma i la Pedra";25284;1.588831650;42.176157750
Lleida;Penelles;25240;0.965294560;41.757367770
Lleida;Penelles;25261;0.965294560;41.757367770
Lleida;Penelles;25333;0.965294560;41.757367770
Lleida;Penelles;25335;0.965294560;41.757367770
Lleida;Peramola;25790;1.267624210;42.057228320
Lleida;"Pinell de Solsonès";25286;1.399563860;41.971170350
Lleida;Pinós;25287;1.541466480;41.827173880
Lleida;"El Poal";25143;0.855121500;41.678395720
Lleida;"La Pobla de Cérvoles";25471;0.915429240;41.367767740
Lleida;Bellaguarda;25177;0.735670440;41.337458260
Lleida;"La Pobla de Segur";25500;0.968038700;42.247562880
Lleida;"La Pobla de Segur";25513;0.968038700;42.247562880
Lleida;"La Pobla de Segur";25516;0.968038700;42.247562880
Lleida;Ponts;25740;1.187810480;41.917795930
Lleida;Ponts;25746;1.187810480;41.917795930
Lleida;Ponts;25749;1.187810480;41.917795930
Lleida;"El Pont de Suert";25514;0.739592860;42.407130940
Lleida;"El Pont de Suert";25520;0.739592860;42.407130940
Lleida;"El Pont de Suert";25526;0.739592860;42.407130940
Lleida;"El Pont de Suert";25529;0.739592860;42.407130940
Lleida;"El Pont de Suert";25552;0.739592860;42.407130940
Lleida;"El Pont de Suert";25554;0.739592860;42.407130940
Lleida;"El Pont de Suert";25555;0.739592860;42.407130940
Lleida;"El Pont de Suert";25556;0.739592860;42.407130940
Lleida;"La Portella";25134;0.640777790;41.738354650
Lleida;"Prats i Sansor";25721;1.839625480;42.365729210
Lleida;Preixana;25263;1.038150530;41.607866600
Lleida;Preixens;25316;1.051256530;41.794109240
Lleida;Prullans;25727;1.736271010;42.379236290
Lleida;Puiggròs;25420;0.890005510;41.550392390
Lleida;"Puigverd d'Agramunt";25318;1.121961710;41.777265060
Lleida;"Puigverd de Lleida";25153;0.732884690;41.543141150
Lleida;Rialp;25594;1.134909160;42.444280410
Lleida;"Ribera d'Urgellet";25713;1.382984730;42.312529800
Lleida;"Ribera d'Urgellet";25714;1.382984730;42.312529800
Lleida;"Ribera d'Urgellet";25795;1.382984730;42.312529800
Lleida;"Ribera d'Urgellet";25796;1.382984730;42.312529800
Lleida;"Ribera d'Urgellet";25797;1.382984730;42.312529800
Lleida;Riner;25287;1.563859570;41.941487050
Lleida;Riner;25290;1.563859570;41.941487050
Lleida;Rosselló;25124;0.596968060;41.692667480
Lleida;"Salàs de Pallars";25693;0.932103400;42.212212160
Lleida;Sanaüja;25753;1.310831700;41.876179550
Lleida;"Sant Guim de Freixenet";08289;1.421928560;41.657719040
Lleida;"Sant Guim de Freixenet";25270;1.421928560;41.657719040
Lleida;"Sant Guim de Freixenet";25271;1.421928560;41.657719040
Lleida;"Sant Llorenç de Morunys";25193;1.591045460;42.137530200
Lleida;"Sant Llorenç de Morunys";25282;1.591045460;42.137530200
Lleida;"Sant Ramon";25215;1.357013100;41.724342630
Lleida;"Sant Ramon";25216;1.357013100;41.724342630
Lleida;"Sant Esteve de la Sarga";25632;0.764032630;42.078725670
Lleida;"Sant Guim de la Plana";25211;1.324548750;41.762880650
Lleida;"Sarroca de Lleida";25175;0.561935300;41.458539360
Lleida;"Sarroca de Bellera";25555;0.880956330;42.359420780
Lleida;Senterada;25214;0.937960880;42.324672890
Lleida;Senterada;25514;0.937960880;42.324672890
Lleida;Senterada;25555;0.937960880;42.324672890
Lleida;"La Seu d'Urgell";25700;1.461979470;42.357708850
Lleida;"La Seu d'Urgell";25710;1.461979470;42.357708850
Lleida;Seròs;25183;0.410298520;41.463248520
Lleida;Sidamon;25222;0.831649300;41.629329570
Lleida;"El Soleràs";25163;0.681737870;41.412949400
Lleida;Solsona;25280;1.519549050;41.994205810
Lleida;Soriguera;25566;1.182184620;42.370238750
Lleida;Soriguera;25569;1.182184620;42.370238750
Lleida;Soriguera;25593;1.182184620;42.370238750
Lleida;Sort;25560;1.129863580;42.411165910
Lleida;Sort;25567;1.129863580;42.411165910
Lleida;Sort;25568;1.129863580;42.411165910
Lleida;Sort;25569;1.129863580;42.411165910
Lleida;Soses;25181;0.487349560;41.533163290
Lleida;Sudanell;25173;0.566445880;41.556804790
Lleida;Sunyer;25174;0.592564120;41.522806430
Lleida;Talarn;25630;0.900328280;42.185130580
Lleida;Talavera;08717;1.338576170;41.582986060
Lleida;Talavera;25213;1.338576170;41.582986060
Lleida;Tàrrega;25300;1.139354290;41.646584520
Lleida;Tàrrega;25350;1.139354290;41.646584520
Lleida;Tàrrega;25351;1.139354290;41.646584520
Lleida;Tàrrega;25352;1.139354290;41.646584520
Lleida;Tàrrega;25353;1.139354290;41.646584520
Lleida;Tàrrega;25354;1.139354290;41.646584520
Lleida;Tàrrega;25360;1.139354290;41.646584520
Lleida;Tarrés;25480;1.019981390;41.422666100
Lleida;"Tarroja de Segarra";25212;1.274567420;41.730491580
Lleida;Térmens;25670;0.759151490;41.718830310
Lleida;Tírvia;25595;1.243001340;42.515186000
Lleida;Tiurana;25791;1.240251480;41.968308390
Lleida;Torà;25750;1.403909110;41.812816760
Lleida;Torà;25751;1.403909110;41.812816760
Lleida;"Els Torms";25164;0.719762350;41.394048260
Lleida;Tornabous;25331;1.053875180;41.701486600
Lleida;Torrebesses;25176;0.594530440;41.426622250
Lleida;"La Torre de Cabdella";25510;0.982802580;42.421766000
Lleida;"La Torre de Cabdella";25511;0.982802580;42.421766000
Lleida;"La Torre de Cabdella";25512;0.982802580;42.421766000
Lleida;"La Torre de Cabdella";25513;0.982802580;42.421766000
Lleida;"La Torre de Cabdella";25515;0.982802580;42.421766000
Lleida;Torrefarrera;25110;0.607174680;41.673084750
Lleida;Torrefarrera;25123;0.607174680;41.673084750
Lleida;Torrefarrera;25126;0.607174680;41.673084750
Lleida;Torregrossa;25141;0.831841740;41.580950230
Lleida;Torrelameu;25138;0.702340510;41.704685510
Lleida;"Torres de Segre";25170;0.512950110;41.535080100
Lleida;Torre-serona;25131;0.630697840;41.672671850
Lleida;Tremp;22583;0.895665100;42.167276630
Lleida;Tremp;22584;0.895665100;42.167276630
Lleida;Tremp;25583;0.895665100;42.167276630
Lleida;Tremp;25584;0.895665100;42.167276630
Lleida;Tremp;25620;0.895665100;42.167276630
Lleida;Tremp;25633;0.895665100;42.167276630
Lleida;Tremp;25634;0.895665100;42.167276630
Lleida;Tremp;25635;0.895665100;42.167276630
Lleida;Tremp;25636;0.895665100;42.167276630
Lleida;Tremp;25637;0.895665100;42.167276630
Lleida;Tremp;25640;0.895665100;42.167276630
Lleida;Tremp;25654;0.895665100;42.167276630
Lleida;"Vallbona de les Monges";25268;1.089066620;41.525286500
Lleida;"Vallbona de les Monges";25269;1.089066620;41.525286500
Lleida;"Les Valls de Valira";25798;1.458096160;42.382944810
Lleida;"Vallfogona de Balaguer";25617;0.815114180;41.752339580
Lleida;"Vallfogona de Balaguer";25680;0.815114180;41.752339580
Lleida;Verdú;25340;1.143448140;41.611047670
Lleida;"Vielha e Mijaran";25530;0.795953080;42.701427120
Lleida;"Vielha e Mijaran";25537;0.795953080;42.701427120
Lleida;"Vielha e Mijaran";25538;0.795953080;42.701427120
Lleida;"Vielha e Mijaran";25539;0.795953080;42.701427120
Lleida;Vilagrassa;25330;1.105969770;41.648326920
Lleida;Vilaller;25552;0.717154570;42.476575610
Lleida;Vilaller;25553;0.717154570;42.476575610
Lleida;Vilamòs;25551;0.726895070;42.747398840
Lleida;"Vilanova de Bellpuig";25264;0.960867850;41.614708380
Lleida;"Vilanova de l'Aguda";25748;1.252526660;41.911243000
Lleida;"Vilanova de l'Aguda";25749;1.252526660;41.911243000
Lleida;"Vilanova de Meià";25735;1.022912090;41.995400470
Lleida;"Vilanova de Meià";25736;1.022912090;41.995400470
Lleida;"Vilanova de Meià";25738;1.022912090;41.995400470
Lleida;"Vilanova de Segrià";25133;0.620318780;41.711787610
Lleida;Vila-sana;25245;0.925955100;41.662223370
Lleida;"El Vilosell";25547;0.947177240;41.383965450
Lleida;"El Vilosell";25557;0.947177240;41.383965450
Lleida;"Vilanova de la Barca";25690;0.726265160;41.689427580
Lleida;Vinaixa;25440;0.975560910;41.428512460
Lleida;"Vall de Cardós";25570;1.228272270;42.563778170
Lleida;"Vall de Cardós";25571;1.228272270;42.563778170
Lleida;"Vall de Cardós";25572;1.228272270;42.563778170
Lleida;"Vall de Cardós";25576;1.228272270;42.563778170
Lleida;"Vall de Cardós";25717;1.228272270;42.563778170
Lleida;"Sant Martí de Riucorb";25267;1.054623470;41.559222630
Lleida;"Sant Martí de Riucorb";25343;1.054623470;41.559222630
Lleida;"Sant Martí de Riucorb";25344;1.054623470;41.559222630
Lleida;"La Guingueta d'Àneu";25588;1.132167160;42.593859760
Lleida;"La Guingueta d'Àneu";25595;1.132167160;42.593859760
Lleida;"La Guingueta d'Àneu";25596;1.132167160;42.593859760
Lleida;"La Guingueta d'Àneu";25597;1.132167160;42.593859760
Lleida;"Castell de Mur";25631;0.877884340;42.092524490
Lleida;"Castell de Mur";25632;0.877884340;42.092524490
Lleida;"Castell de Mur";25633;0.877884340;42.092524490
Lleida;"Ribera d'Ondara";25213;1.342247790;41.625146050
Lleida;"Ribera d'Ondara";25217;1.342247790;41.625146050
Lleida;"Les Valls d'Aguilar";25714;1.342322270;42.294117700
Lleida;"Les Valls d'Aguilar";25795;1.342322270;42.294117700
Lleida;"Torrefeta i Florejacs";25211;1.273288690;41.754438990
Lleida;"Torrefeta i Florejacs";25212;1.273288690;41.754438990
